StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03719C,1368000,103,2578860,2.0,2.0,1.8,1.88,-0.16,2021-03-24
03719P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03720C,40000,3,149940,3.78,3.78,3.69,3.69,-0.27,2021-03-24
03720P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03721P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03722C,1000,1,3720,3.72,3.72,3.72,3.72,0.0,2021-03-24
03722P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03724C,28000,3,90340,3.24,3.24,3.21,3.21,0.0,2021-03-24
03725C,648000,15,315220,0.49,0.51,0.47,0.5,0.06,2021-03-24
03726C,72000,13,214070,2.99,3.05,2.94,2.94,-0.16,2021-03-24
03727C,51000,2,31630,0.62,0.63,0.62,0.63,0.05,2021-03-24
03728C,8000,1,5680,0.71,0.71,0.71,0.71,0.03,2021-03-24
03729C,272000,19,678880,2.53,2.55,2.46,2.46,-0.18,2021-03-24
03730C,3000,1,3210,1.07,1.07,1.07,1.07,0.1,2021-03-24
03730P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03731C,48000,16,40020,0.86,0.87,0.82,0.82,-0.12,2021-03-24
03731P,3000,1,1440,0.48,0.48,0.48,0.48,0.02,2021-03-24
03732C,960000,3,835200,0.87,0.87,0.87,0.87,0.0,2021-03-24
03732P,451000,8,50620,0.11,0.12,0.11,0.12,0.02,2021-03-24
03733C,67000,10,149230,2.24,2.28,2.2,2.2,-0.17,2021-03-24
03733P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03734C,3000,1,3660,1.22,1.22,1.22,1.22,0.01,2021-03-24
03735C,10000,1,6700,0.67,0.67,0.67,0.67,0.0,2021-03-24
03735P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03736C,389000,13,354070,0.93,0.93,0.88,0.88,-0.06,2021-03-24
03736P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03737C,11000,2,8600,0.8,0.8,0.78,0.78,-0.05,2021-03-24
03738C,66000,5,60380,0.93,0.93,0.91,0.91,0.0,2021-03-24
03739C,467000,33,635090,1.36,1.44,1.31,1.33,-0.09,2021-03-24
03740C,531000,9,470670,0.88,0.89,0.87,0.89,0.04,2021-03-24
03740P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03741C,11000,1,26290,2.39,2.39,2.39,2.39,0.0,2021-03-24
03742C,125000,6,379650,3.05,3.05,3.01,3.01,-0.15,2021-03-24
03743C,20000,3,22500,1.13,1.13,1.12,1.12,0.0,2021-03-24
03744C,375000,2,277500,0.74,0.74,0.74,0.74,-0.01,2021-03-24
03744P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03745C,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03745P,20000,3,15800,0.79,0.79,0.79,0.79,0.02,2021-03-24
03746C,10000,1,9600,0.96,0.96,0.96,0.96,0.0,2021-03-24
03746P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03747C,253000,20,145680,0.4,0.6,0.4,0.58,-0.06,2021-03-24
03747P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03748C,208000,22,145920,0.7,0.71,0.69,0.69,-0.09,2021-03-24
03748P,20000,1,8200,0.41,0.41,0.41,0.41,0.0,2021-03-24
03749C,316000,40,599240,1.91,1.98,1.87,1.88,-0.16,2021-03-24
03749P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03750P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03751P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03752P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03753P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03754P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03755P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03756P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03757P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03758P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03759P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03760P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03765P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03767P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03769P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03770P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03771P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03778P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03779P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03780P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03781P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03782P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03783P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03784P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03785P,380000,16,35950,0.1,0.1,0.09,0.09,-0.02,2021-03-24
03786P,11000,2,2420,0.22,0.22,0.22,0.22,0.0,2021-03-24
03787P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03788P,1006000,111,21220,0.03,0.03,0.02,0.02,-0.01,2021-03-24
03796P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03797P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03798P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03800P,72000,4,59760,0.83,0.83,0.83,0.83,0.03,2021-03-24
03801P,33000,1,30360,0.92,0.92,0.92,0.92,0.0,2021-03-24
03802P,220000,4,417100,1.9,1.9,1.87,1.9,-0.01,2021-03-24
03814P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03815P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03816P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03817P,260000,9,31000,0.12,0.12,0.11,0.11,-0.02,2021-03-24
03822P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03823P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03824P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03825P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03826P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03828P,206000,2,24720,0.12,0.12,0.12,0.12,0.01,2021-03-24
03829P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03830P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03832P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03833P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03837P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03838P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03839P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03843P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03844P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03845P,848000,8,15390,0.01,0.03,0.01,0.02,0.0,2021-03-24
03853P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03854P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03855P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03856P,155000,5,4950,0.04,0.04,0.03,0.03,-0.01,2021-03-24
03858P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03859P,500000,10,5000,0.01,0.01,0.01,0.01,0.0,2021-03-24
03860P,214000,5,200720,0.89,0.95,0.89,0.95,0.07,2021-03-24
03862P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03863P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03867P,50000,1,17000,0.34,0.34,0.34,0.34,0.0,2021-03-24
03868P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03869P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03870P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03871P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03872P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03873P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03874P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03875P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03876P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03879P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03880P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03881P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03882P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03891P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03897P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03898P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03899P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03900P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03901P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03902P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03903P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03912P,205000,4,50300,0.25,0.26,0.24,0.25,0.06,2021-03-24
03913P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03916P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03917P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03925P,30000,3,1200,0.04,0.04,0.04,0.04,0.0,2021-03-24
03930P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03931P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03933P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03939P,275000,2,25000,0.09,0.1,0.09,0.1,0.0,2021-03-24
03947P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03948P,1000,1,160,0.16,0.16,0.16,0.16,0.0,2021-03-24
03949P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03950P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03955P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03957P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03961P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03977P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03978P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03979P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03980P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03981P,59000,1,2950,0.05,0.05,0.05,0.05,0.0,2021-03-24
03983P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03986P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
03991P,161000,9,126670,0.77,0.84,0.76,0.83,-0.03,2021-03-24
03992P,50000,4,25750,0.48,0.52,0.48,0.52,-0.01,2021-03-24
03993P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04013P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04014P,129000,1,119970,0.93,0.93,0.93,0.93,0.0,2021-03-24
04016P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04018P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04019P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04026P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04030P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04031P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04032P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04033P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04034P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04035P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04036P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04042P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04048P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04054P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04055P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04057P,10000,1,3300,0.33,0.33,0.33,0.33,-0.01,2021-03-24
04058P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04059P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04075P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04076P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04077P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04078P,165000,11,191360,1.14,1.2,1.13,1.19,0.07,2021-03-24
04084P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04089P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04093P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04094P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04095P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04098P,30000,2,900,0.03,0.03,0.03,0.03,0.0,2021-03-24
04099P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04100P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04101P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04102P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04103P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04104P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04105P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04106P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04107P,100000,10,2000,0.02,0.02,0.02,0.02,0.0,2021-03-24
04108P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04109P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04110P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04111P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04112P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04113P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04114P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04115P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04116P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04117P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04118P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04119P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04120P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04121P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04122P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04123P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04124P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04125P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04126P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04127P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04128P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04129P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04130P,70000,1,21000,0.3,0.3,0.3,0.3,0.0,2021-03-24
04131P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04132P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04133P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04134P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04135P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04136P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04137P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04138P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04139P,431000,3,672220,1.54,1.58,1.54,1.58,0.0,2021-03-24
04140P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04141P,48000,1,480,0.01,0.01,0.01,0.01,0.0,2021-03-24
04143P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04144P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04145P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04146P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04147P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04148P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04149P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04150P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04151P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04152P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04153P,4000,1,3280,0.82,0.82,0.82,0.82,0.0,2021-03-24
04154P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04155P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04156P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04157P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04158P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04159P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04160P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04161P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04162P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04163P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04164P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04165P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04166P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04169P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04170P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04171P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04172P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04173P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04174P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04175P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04176P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04177P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04178P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04179P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04180P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04181P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04182P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04183P,210000,3,15900,0.08,0.09,0.07,0.09,0.04,2021-03-24
04184P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04185P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04186P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04187P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04188P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04189P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04190P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04191P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04192P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04193P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04194P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04195P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04196P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04197P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04198P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04199P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04200P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04201P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04202P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04203P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04204P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04205P,12000,3,1300,0.19,0.19,0.1,0.11,0.0,2021-03-24
04206P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04207P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04208P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04209P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04210P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04211P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04212P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04213P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04214P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04215P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04216P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04217P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04218P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04219P,95000,7,34000,0.35,0.36,0.35,0.36,0.02,2021-03-24
04220P,110000,2,35200,0.32,0.32,0.32,0.32,0.0,2021-03-24
04221P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04222P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04223P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04224P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04225P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04226P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04227P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04228P,501000,3,52110,0.1,0.11,0.1,0.11,0.0,2021-03-24
04229P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04230P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04231P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04232P,40000,4,11500,0.28,0.29,0.28,0.29,-0.03,2021-03-24
04233P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04234P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04235P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04236P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04237P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04238P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04239P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04240P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04241P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04242P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04243P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04244P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04245P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04246P,92000,3,66040,0.71,0.72,0.71,0.72,0.0,2021-03-24
04247P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04248P,10000,1,7700,0.77,0.77,0.77,0.77,0.0,2021-03-24
04249P,541000,9,350500,0.62,0.69,0.62,0.69,0.1,2021-03-24
04250P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04251P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04252P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04253P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04254P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04255P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04256P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04257P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04258P,124000,14,177470,1.37,1.45,1.37,1.45,0.16,2021-03-24
04259P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04260P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04261P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04262P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04263P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04264P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04265P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04266P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04267P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04268P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04269P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04270P,10000,1,10800,1.08,1.08,1.08,1.08,0.03,2021-03-24
04271P,922000,8,150070,0.16,0.17,0.16,0.17,0.03,2021-03-24
04272P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04273P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04274P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04275P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04276P,40000,1,28000,0.7,0.7,0.7,0.7,-0.04,2021-03-24
04277P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04278P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04279P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04280P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04281P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04282P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04283P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04284P,20000,1,17400,0.87,0.87,0.87,0.87,0.03,2021-03-24
04285P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04286P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
04287P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
