StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
072542,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072543,25000,1,6250,0.25,0.25,0.25,0.25,0.0,2021-03-25
072544,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072545,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072546,20000,1,25600,1.28,1.28,1.28,1.28,0.05,2021-03-25
072547,32000,2,20000,0.61,0.64,0.61,0.64,0.04,2021-03-25
072548,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072549,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072550,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072551,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072552,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072553,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072554,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072555,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072556,1000,1,1960,1.96,1.96,1.96,1.96,-0.05,2021-03-25
072557,3000,1,9540,3.18,3.18,3.18,3.18,0.0,2021-03-25
072558,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072559,267000,14,248700,0.94,0.96,0.9,0.9,-0.01,2021-03-25
072560,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072561,35000,4,28000,0.79,0.82,0.79,0.82,0.05,2021-03-25
072562,214000,6,265140,1.21,1.28,1.21,1.28,0.09,2021-03-25
072563,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072564,200000,1,48000,0.24,0.24,0.24,0.24,0.0,2021-03-25
072565,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072566,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072567,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072568,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072569,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072570,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072571,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072572,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072573,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072574,47000,7,13050,0.27,0.3,0.27,0.3,-0.05,2021-03-25
072575,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072576,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072577,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072578,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072579,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072580,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072581,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072582,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072583,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072584,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072585,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072586,40000,3,5200,0.13,0.13,0.13,0.13,0.0,2021-03-25
072587,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072588,4000,1,480,0.12,0.12,0.12,0.12,0.0,2021-03-25
072589,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072590,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072591,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072592,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072593,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072594,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072595,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072596,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072597,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072598,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072599,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072600,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072601,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072602,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072603,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072604,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072605,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072606,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072607,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072608,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072609,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072610,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072611,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072612,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072613,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072614,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072615,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072616,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072617,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072618,1000,1,3080,3.08,3.08,3.08,3.08,0.0,2021-03-25
072619,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072620,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072621,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072622,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072623,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072624,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072625,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072626,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072627,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072628,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072629,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072630,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072631,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072632,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072633,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072634,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072635,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072636,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072637,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072638,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072639,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072640,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072641,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072642,60000,6,128700,2.17,2.17,2.14,2.14,-0.1,2021-03-25
072643,1000,1,510,0.51,0.51,0.51,0.51,0.0,2021-03-25
072644,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072645,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072646,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072647,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072648,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072649,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072650,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072651,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072652,136000,13,214110,1.58,1.62,1.47,1.47,-0.08,2021-03-25
072653,10000,1,16500,1.65,1.65,1.65,1.65,0.0,2021-03-25
072654,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072655,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072656,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072657,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072658,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072659,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072660,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072661,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072662,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072663,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072664,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072665,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072666,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072667,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072668,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072669,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072670,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072671,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072672,4000,3,3540,0.84,0.9,0.84,0.9,0.0,2021-03-25
072673,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072674,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072675,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072676,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072677,2000,2,550,0.27,0.28,0.27,0.28,0.03,2021-03-25
072678,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072679,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072680,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072681,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072682,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072683,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072684,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072685,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072686,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072687,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072688,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072689,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072690,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072691,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072692,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072693,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072694,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072695,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072696,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072697,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072698,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072699,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072700,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072701,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072702,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072703,199000,14,418830,2.24,2.24,2.04,2.18,-0.06,2021-03-25
072704,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072705,22000,3,10660,0.53,0.53,0.47,0.47,-0.07,2021-03-25
072706,71000,1,97270,1.37,1.37,1.37,1.37,0.0,2021-03-25
072707,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072708,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072709,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072710,12000,2,42000,3.5,3.5,3.5,3.5,-0.12,2021-03-25
072711,4000,1,600,0.15,0.15,0.15,0.15,0.0,2021-03-25
072712,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072713,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072714,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072715,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072716,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072717,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072718,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072719,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072720,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072721,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072722,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072723,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072724,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072725,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072726,50000,1,16500,0.33,0.33,0.33,0.33,0.02,2021-03-25
072727,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072728,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072729,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072730,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072731,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072732,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072733,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072734,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072735,44000,2,16240,0.36,0.37,0.36,0.37,-0.07,2021-03-25
072736,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072737,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072738,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072739,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072740,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072741,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072742,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072743,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072744,13000,2,10880,0.8,0.84,0.8,0.84,0.05,2021-03-25
072745,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072746,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072747,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072748,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072749,20000,1,800,0.04,0.04,0.04,0.04,0.0,2021-03-25
072750,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072751,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072752,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072753,1000,1,410,0.41,0.41,0.41,0.41,0.0,2021-03-25
072754,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072755,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072756,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072757,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072758,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072759,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072760,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072761,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072762,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072763,103000,14,135220,1.26,1.37,1.18,1.37,0.11,2021-03-25
072764,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072765,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072766,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072767,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072768,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072769,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072770,20000,1,200,0.01,0.01,0.01,0.01,-0.03,2021-03-25
072771,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072772,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072773,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072774,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072775,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072776,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072777,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072778,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072779,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072780,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072781,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072782,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072783,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072784,15000,2,31200,2.1,2.1,2.07,2.07,0.0,2021-03-25
072785,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072786,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072787,465000,9,289900,0.56,0.69,0.53,0.62,-0.36,2021-03-25
072788,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072789,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072790,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072791,60000,1,4800,0.08,0.08,0.08,0.08,0.0,2021-03-25
072792,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072793,10000,1,10000,1.0,1.0,1.0,1.0,-0.03,2021-03-25
072794,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072795,24000,4,26650,1.27,1.27,1.09,1.09,0.0,2021-03-25
072796,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072797,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072798,17000,1,8670,0.51,0.51,0.51,0.51,0.0,2021-03-25
072799,10000,1,3800,0.38,0.38,0.38,0.38,0.0,2021-03-25
072800,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072801,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072802,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072803,13000,2,44570,3.59,3.59,3.38,3.38,0.0,2021-03-25
072804,120000,8,388650,3.15,3.41,3.08,3.41,0.57,2021-03-25
072805,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072806,2000,1,840,0.42,0.42,0.42,0.42,0.0,2021-03-25
072807,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072808,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072809,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072810,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072811,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072812,1000,1,1090,1.09,1.09,1.09,1.09,0.0,2021-03-25
072813,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072814,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072815,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072816,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072817,11000,3,9900,0.9,0.9,0.9,0.9,0.03,2021-03-25
072818,10000,1,10400,1.04,1.04,1.04,1.04,0.0,2021-03-25
072819,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072820,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072821,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072822,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072823,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072824,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072825,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072826,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072827,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072828,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072829,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072830,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072831,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072832,54000,4,44320,0.82,0.83,0.81,0.83,0.01,2021-03-25
072833,20000,2,41000,2.09,2.09,2.01,2.01,0.0,2021-03-25
072834,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072835,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072836,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072837,152000,15,396550,2.61,2.63,2.55,2.61,0.01,2021-03-25
072838,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072839,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072840,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072841,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072842,120000,3,52700,0.41,0.47,0.41,0.47,0.03,2021-03-25
072843,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072844,11000,2,36160,3.26,3.29,3.26,3.29,0.05,2021-03-25
072845,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072846,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072847,50000,1,8000,0.16,0.16,0.16,0.16,0.0,2021-03-25
072848,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072849,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072850,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072851,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072852,2000,2,2810,1.4,1.41,1.4,1.41,0.04,2021-03-25
072853,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072854,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072855,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072856,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072857,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072858,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072859,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072860,60000,3,21600,0.36,0.36,0.36,0.36,-0.02,2021-03-25
072861,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072862,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072863,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072864,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072865,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072866,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072867,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072868,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072869,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072870,10000,1,600,0.06,0.06,0.06,0.06,0.0,2021-03-25
072871,100000,1,133000,1.33,1.33,1.33,1.33,-0.77,2021-03-25
072872,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072873,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072874,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072875,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072876,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072877,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072878,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072879,26000,1,8320,0.32,0.32,0.32,0.32,0.0,2021-03-25
072880,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072881,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072882,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072883,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072884,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072885,2000,1,3280,1.64,1.64,1.64,1.64,-0.47,2021-03-25
072886,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072887,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072888,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072889,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072890,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072891,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072892,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072893,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072894,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072895,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072896,25000,3,21250,0.85,0.85,0.85,0.85,0.01,2021-03-25
072897,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072898,60000,3,217220,3.57,3.65,3.57,3.65,0.15,2021-03-25
072899,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072900,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072901,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072902,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072903,84000,6,228580,2.72,2.74,2.72,2.72,-0.11,2021-03-25
072904,450000,5,2457500,5.5,5.5,5.45,5.45,0.0,2021-03-25
072905,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072906,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072907,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072908,200000,1,64000,0.32,0.32,0.32,0.32,0.0,2021-03-25
072909,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072910,145000,2,85450,0.58,0.61,0.58,0.61,0.0,2021-03-25
072911,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072912,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072913,1000,1,8600,8.6,8.6,8.6,8.6,0.5,2021-03-25
072914,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072915,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072916,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072917,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072918,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072919,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072920,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072921,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072922,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072923,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072924,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
072925,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
